label,cif,icsd_collection_code,source,train_test_label,formula,Tc
0,split_cifs_by_csv_label/train/Hf1Os1-ICSD-104252.cif,104252.0,3DSC,train,Hf1Os1,
0,split_cifs_by_csv_label/test/Hf1W2-ICSD-639005.cif,639005.0,3DSC,test,Hf1W2,
0,split_cifs_by_csv_label/train/Hf1Zr0.05-ICSD-104295-synth_doped.cif,104295.0,3DSC,train,Hf1Zr0.05,
0,split_cifs_by_csv_label/train/Hf2Ru3Si4-ICSD-60071.cif,60071.0,3DSC,train,Hf2Ru3Si4,
0,split_cifs_by_csv_label/test/Hg0.004Tl0.996-ICSD-104361-synth_doped.cif,104361.0,3DSC,test,Hg0.004Tl0.996,
0,split_cifs_by_csv_label/train/Hg0.009Tl0.991-ICSD-104361-synth_doped.cif,104361.0,3DSC,train,Hg0.009Tl0.991,
0,split_cifs_by_csv_label/train/Hg0.101Pb0.899-ICSD-196983-synth_doped.cif,196983.0,3DSC,train,Hg0.101Pb0.899,
0,split_cifs_by_csv_label/test/Hg1K1-ICSD-104302.cif,104302.0,3DSC,test,Hg1K1,
0,split_cifs_by_csv_label/train/Hg1Li3-ICSD-104309.cif,104309.0,3DSC,train,Hg1Li3,
0,split_cifs_by_csv_label/train/Hg2Mg5-ICSD-104315-synth_doped.cif,104315.0,3DSC,train,Hg2Mg5,
0,split_cifs_by_csv_label/test/Hg2Na3-ICSD-172518.cif,172518.0,3DSC,test,Hg2Na3,
0,split_cifs_by_csv_label/train/Hg2Pt1-ICSD-104339.cif,104339.0,3DSC,train,Hg2Pt1,
0,split_cifs_by_csv_label/train/Hg5Mn2-ICSD-104324.cif,104324.0,3DSC,train,Hg5Mn2,
0,split_cifs_by_csv_label/train/Hg5Pt2-ICSD-104339-synth_doped.cif,104339.0,3DSC,train,Hg5Pt2,
0,split_cifs_by_csv_label/train/Ho1Ir1Si1-ICSD-93222.cif,93222.0,3DSC,train,Ho1Ir1Si1,
0,split_cifs_by_csv_label/train/Ho1P2Pd2-ICSD-30847.cif,30847.0,3DSC,train,Ho1P2Pd2,
0,split_cifs_by_csv_label/train/Ho1Pd2Sn1-ICSD-104437.cif,104437.0,3DSC,train,Ho1Pd2Sn1,
0,split_cifs_by_csv_label/train/Ho3Ni1-ICSD-639451.cif,639451.0,3DSC,train,Ho3Ni1,
0,split_cifs_by_csv_label/train/Ho5Ir4Si10-ICSD-639362.cif,639362.0,3DSC,train,Ho5Ir4Si10,
0,split_cifs_by_csv_label/train/In0.17Pb0.83-ICSD-59465-synth_doped.cif,59465.0,3DSC,train,In0.17Pb0.83,
0,split_cifs_by_csv_label/test/In0.46S8V6-ICSD-80444-synth_doped.cif,80444.0,3DSC,test,In0.46S8V6,
0,split_cifs_by_csv_label/train/In1Pt2Y1-ICSD-59505.cif,59505.0,3DSC,train,In1Pt2Y1,
0,split_cifs_by_csv_label/test/In1Sc2-ICSD-59522.cif,59522.0,3DSC,test,In1Sc2,
0,split_cifs_by_csv_label/train/In2.73Sn0.27Y1-ICSD-59568-synth_doped.cif,59568.0,3DSC,train,In2.73Sn0.27Y1,
0,split_cifs_by_csv_label/train/In2Te1-ICSD-640618.cif,640618.0,3DSC,train,In2Te1,
0,split_cifs_by_csv_label/test/In3Th1-ICSD-640645.cif,640645.0,3DSC,test,In3Th1,
0,split_cifs_by_csv_label/train/In3U1-ICSD-640683.cif,640683.0,3DSC,train,In3U1,
0,split_cifs_by_csv_label/train/Ir0.7Nb3Rh0.3-ICSD-640833-synth_doped.cif,640833.0,3DSC,train,Ir0.7Nb3Rh0.3,
0,split_cifs_by_csv_label/train/Ir0.85Ta0.15-ICSD-104567-synth_doped.cif,104567.0,3DSC,train,Ir0.85Ta0.15,
0,split_cifs_by_csv_label/train/Ir0.9Nb3Rh0.1-ICSD-640833-synth_doped.cif,640833.0,3DSC,train,Ir0.9Nb3Rh0.1,
0,split_cifs_by_csv_label/train/Ir1Nb1Si1-ICSD-411882.cif,411882.0,3DSC,train,Ir1Nb1Si1,
0,split_cifs_by_csv_label/train/Ir1Nd1Si1-ICSD-640874.cif,640874.0,3DSC,train,Ir1Nd1Si1,
0,split_cifs_by_csv_label/train/Ir1Sb1-ICSD-44481.cif,44481.0,3DSC,train,Ir1Sb1,
0,split_cifs_by_csv_label/train/Ir1Si1Tb1-ICSD-93221.cif,93221.0,3DSC,train,Ir1Si1Tb1,
0,split_cifs_by_csv_label/train/Ir1Y4-ICSD-641173-synth_doped.cif,641173.0,3DSC,train,Ir1Y4,
0,split_cifs_by_csv_label/train/Ir2U1-ICSD-641143.cif,641143.0,3DSC,train,Ir2U1,
0,split_cifs_by_csv_label/train/Ir3Sc1-ICSD-108568.cif,108568.0,3DSC,train,Ir3Sc1,
0,split_cifs_by_csv_label/train/K0.5W1O3-ICSD-24730-synth_doped.cif,24730.0,3DSC,train,K0.5W1O3,
0,split_cifs_by_csv_label/train/K1La1Nb2O7-ICSD-72564.cif,72564.0,3DSC,train,K1La1Nb2O7,
0,split_cifs_by_csv_label/test/K1Nb0.36Ta0.64O3-ICSD-6122-synth_doped.cif,6122.0,3DSC,test,K1Nb0.36Ta0.64O3,
0,split_cifs_by_csv_label/train/K2Te3-ICSD-2453.cif,2453.0,3DSC,train,K2Te3,
0,split_cifs_by_csv_label/train/La1Pd3-ICSD-641659.cif,641659.0,3DSC,train,La1Pd3,
0,split_cifs_by_csv_label/train/La4Pb1Sb2-ICSD-641652-synth_doped.cif,641652.0,3DSC,train,La4Pb1Sb2,
0,split_cifs_by_csv_label/train/La4Sb2Sn1-ICSD-641910-synth_doped.cif,641910.0,3DSC,train,La4Sb2Sn1,
0,split_cifs_by_csv_label/train/Lu2Ni3Si5-ICSD-658652.cif,658652.0,3DSC,train,Lu2Ni3Si5,
0,split_cifs_by_csv_label/train/Lu2Rh1-ICSD-642542-synth_doped.cif,642542.0,3DSC,train,Lu2Rh1,
0,split_cifs_by_csv_label/train/Mg0.94Tl0.06-ICSD-108586-synth_doped.cif,108586.0,3DSC,train,Mg0.94Tl0.06,
0,split_cifs_by_csv_label/train/Mg6Ni16Si7-ICSD-239184.cif,239184.0,3DSC,train,Mg6Ni16Si7,
0,split_cifs_by_csv_label/train/Mn0.24Ni0.76-ICSD-104920-synth_doped.cif,104920.0,3DSC,train,Mn0.24Ni0.76,
0,split_cifs_by_csv_label/train/Mn0.63Mo0.37-ICSD-642939-synth_doped.cif,642939.0,3DSC,train,Mn0.63Mo0.37,
0,split_cifs_by_csv_label/train/Mn0.73Mo0.27-ICSD-642939-synth_doped.cif,642939.0,3DSC,train,Mn0.73Mo0.27,
0,split_cifs_by_csv_label/train/Mn1Sn2-ICSD-171198.cif,171198.0,3DSC,train,Mn1Sn2,
0,split_cifs_by_csv_label/train/Mo0.69Pt0.31-ICSD-105071-synth_doped.cif,105071.0,3DSC,train,Mo0.69Pt0.31,
0,split_cifs_by_csv_label/train/Mo0.724Zr0.276-ICSD-105115-synth_doped.cif,105115.0,3DSC,train,Mo0.724Zr0.276,
0,split_cifs_by_csv_label/train/Mo15Na2Se19-ICSD-643976.cif,643976.0,3DSC,train,Mo15Na2Se19,
0,split_cifs_by_csv_label/train/Mo15Na3Se19-ICSD-643977-synth_doped.cif,643977.0,3DSC,train,Mo15Na3Se19,
0,split_cifs_by_csv_label/train/Mo15Se19Sn2-ICSD-644361.cif,644361.0,3DSC,train,Mo15Se19Sn2,
0,split_cifs_by_csv_label/train/Mo15Se19Sn2.5-ICSD-644362-synth_doped.cif,644362.0,3DSC,train,Mo15Se19Sn2.5,
0,split_cifs_by_csv_label/train/Mo15Se19Sn2.6-ICSD-644362-synth_doped.cif,644362.0,3DSC,train,Mo15Se19Sn2.6,
0,split_cifs_by_csv_label/train/Mo15Se19Tl3.3-ICSD-644378-synth_doped.cif,644378.0,3DSC,train,Mo15Se19Tl3.3,
0,split_cifs_by_csv_label/train/Mo1O2-ICSD-243549-synth_doped.cif,243549.0,3DSC,train,Mo1O2,
0,split_cifs_by_csv_label/train/Mo2Re4Se8-ICSD-600321-synth_doped.cif,600321.0,3DSC,train,Mo2Re4Se8,
0,split_cifs_by_csv_label/train/Mo3Si2-ICSD-644412.cif,644412.0,3DSC,train,Mo3Si2,
0,split_cifs_by_csv_label/train/Mo3Te4-ICSD-59375.cif,59375.0,3DSC,train,Mo3Te4,
0,split_cifs_by_csv_label/train/Mo3Zr1-ICSD-105118.cif,105118.0,3DSC,train,Mo3Zr1,
0,split_cifs_by_csv_label/train/Mo4.66Rh1.33Te8-ICSD-644223-synth_doped.cif,644223.0,3DSC,train,Mo4.66Rh1.33Te8,
0,split_cifs_by_csv_label/train/Mo4Ru2Te8-ICSD-644241-synth_doped.cif,644241.0,3DSC,train,Mo4Ru2Te8,
0,split_cifs_by_csv_label/train/Mo5.25Nb0.75Te8-ICSD-644005.cif,644005.0,3DSC,train,Mo5.25Nb0.75Te8,
0,split_cifs_by_csv_label/train/Mo5.25Ta0.75Te8-ICSD-644461.cif,644461.0,3DSC,train,Mo5.25Ta0.75Te8,
0,split_cifs_by_csv_label/train/Mo5O2-ICSD-644059-synth_doped.cif,644059.0,3DSC,train,Mo5O2,
0,split_cifs_by_csv_label/test/N0.97W1-ICSD-12010-synth_doped.cif,12010.0,3DSC,test,N0.97W1,
0,split_cifs_by_csv_label/train/N1Se1-ICSD-74838.cif,74838.0,3DSC,train,N1Se1,
0,split_cifs_by_csv_label/train/N4Th3-ICSD-644750.cif,644750.0,3DSC,train,N4Th3,
0,split_cifs_by_csv_label/train/N6Nb5-ICSD-644537-synth_doped.cif,644537.0,3DSC,train,N6Nb5,
0,split_cifs_by_csv_label/test/Na1Te1-ICSD-61382.cif,61382.0,3DSC,test,Na1Te1,
0,split_cifs_by_csv_label/train/Na3Sb1-ICSD-26882.cif,26882.0,3DSC,train,Na3Sb1,
0,split_cifs_by_csv_label/test/Nb0.35Ti0.3Zr0.35-ICSD-645549-synth_doped.cif,645549.0,3DSC,test,Nb0.35Ti0.3Zr0.35,
0,split_cifs_by_csv_label/train/Nb0.39Si1V2.61-ICSD-76588-synth_doped.cif,76588.0,3DSC,train,Nb0.39Si1V2.61,
0,split_cifs_by_csv_label/train/Nb0.69Tc0.31-ICSD-105243.cif,105243.0,3DSC,train,Nb0.69Tc0.31,
0,split_cifs_by_csv_label/train/Nb0.7Ru0.3-ICSD-645289-synth_doped.cif,645289.0,3DSC,train,Nb0.7Ru0.3,
0,split_cifs_by_csv_label/train/Nb1P1Ru1-ICSD-645175.cif,645175.0,3DSC,train,Nb1P1Ru1,
0,split_cifs_by_csv_label/train/Nb1P1Se1-ICSD-16076.cif,16076.0,3DSC,train,Nb1P1Se1,
0,split_cifs_by_csv_label/test/Nb1Si2-ICSD-645422.cif,645422.0,3DSC,test,Nb1Si2,
0,split_cifs_by_csv_label/train/Nb3Os0.7Rh0.3-ICSD-603783-synth_doped.cif,603783.0,3DSC,train,Nb3Os0.7Rh0.3,
0,split_cifs_by_csv_label/train/Nb3Os0.9Rh0.1-ICSD-603783-synth_doped.cif,603783.0,3DSC,train,Nb3Os0.9Rh0.1,
0,split_cifs_by_csv_label/train/Nb3Te1-ICSD-105244.cif,105244.0,3DSC,train,Nb3Te1,
0,split_cifs_by_csv_label/train/Nd1P2Pd2-ICSD-30841.cif,30841.0,3DSC,train,Nd1P2Pd2,
0,split_cifs_by_csv_label/train/Nd1Pt1Si1-ICSD-645745.cif,645745.0,3DSC,train,Nd1Pt1Si1,
0,split_cifs_by_csv_label/train/Nd1Ru4Sb12-ICSD-645809.cif,645809.0,3DSC,train,Nd1Ru4Sb12,
0,split_cifs_by_csv_label/train/Nd2Rh3Sn5-ICSD-164993-synth_doped.cif,164993.0,3DSC,train,Nd2Rh3Sn5,
0,split_cifs_by_csv_label/train/Ni0.08S2Ta1-ICSD-86879-synth_doped.cif,86879.0,3DSC,train,Ni0.08S2Ta1,
0,split_cifs_by_csv_label/train/Ni0.4Si1.6Sr1-ICSD-20301-synth_doped.cif,20301.0,3DSC,train,Ni0.4Si1.6Sr1,
0,split_cifs_by_csv_label/train/Ni0.5Si1.5Sr1-ICSD-20301.cif,20301.0,3DSC,train,Ni0.5Si1.5Sr1,
0,split_cifs_by_csv_label/train/Ni0.6Si1.4Sr1-ICSD-20301-synth_doped.cif,20301.0,3DSC,train,Ni0.6Si1.4Sr1,
0,split_cifs_by_csv_label/train/Ni0.93Sn0.07-ICSD-646746-synth_doped.cif,646746.0,3DSC,train,Ni0.93Sn0.07,
0,split_cifs_by_csv_label/train/Ni1Pr2O4-ICSD-67813.cif,67813.0,3DSC,train,Ni1Pr2O4,
0,split_cifs_by_csv_label/train/Ni1Sb3-ICSD-190327.cif,190327.0,3DSC,train,Ni1Sb3,
0,split_cifs_by_csv_label/train/Ni1Tb3-ICSD-105396.cif,105396.0,3DSC,train,Ni1Tb3,
0,split_cifs_by_csv_label/train/Ni1Te1-ICSD-240914-synth_doped.cif,240914.0,3DSC,train,Ni1Te1,
0,split_cifs_by_csv_label/test/Os0.3Ta0.7-ICSD-647819-synth_doped.cif,647819.0,3DSC,test,Os0.3Ta0.7,
0,split_cifs_by_csv_label/train/Os1P1Ti1-ICSD-647718.cif,647718.0,3DSC,train,Os1P1Ti1,
0,split_cifs_by_csv_label/train/Os1Si1Ti1-ICSD-647795.cif,647795.0,3DSC,train,Os1Si1Ti1,
0,split_cifs_by_csv_label/train/Os2P2Sr1-ICSD-602096.cif,602096.0,3DSC,train,Os2P2Sr1,
0,split_cifs_by_csv_label/train/Os2U1-ICSD-647848.cif,647848.0,3DSC,train,Os2U1,
0,split_cifs_by_csv_label/train/P0.4S0.6Y1-ICSD-44976.cif,44976.0,3DSC,train,P0.4S0.6Y1,
0,split_cifs_by_csv_label/test/P1Ru1Ta1-ICSD-648031.cif,648031.0,3DSC,test,P1Ru1Ta1,
0,split_cifs_by_csv_label/train/P1S1Ta1-ICSD-648183.cif,648183.0,3DSC,train,P1S1Ta1,
0,split_cifs_by_csv_label/train/P2Pd2Pr1-ICSD-30840.cif,30840.0,3DSC,train,P2Pd2Pr1,
0,split_cifs_by_csv_label/train/P2Pd2Sm1-ICSD-30842.cif,30842.0,3DSC,train,P2Pd2Sm1,
0,split_cifs_by_csv_label/train/P2Pd2Tb1-ICSD-30845.cif,30845.0,3DSC,train,P2Pd2Tb1,
0,split_cifs_by_csv_label/train/P2Pd2Yb1-ICSD-30849.cif,30849.0,3DSC,train,P2Pd2Yb1,
0,split_cifs_by_csv_label/train/P2Ru2Y1-ICSD-602128.cif,602128.0,3DSC,train,P2Ru2Y1,
0,split_cifs_by_csv_label/test/Pb0.5Tl0.5-ICSD-108661.cif,108661.0,3DSC,test,Pb0.5Tl0.5,
0,split_cifs_by_csv_label/train/Pb0.9Tl0.1-ICSD-648638-synth_doped.cif,648638.0,3DSC,train,Pb0.9Tl0.1,
0,split_cifs_by_csv_label/train/Pb1V3-ICSD-105639.cif,105639.0,3DSC,train,Pb1V3,
0,split_cifs_by_csv_label/train/Pd0.5Rh0.5-ICSD-105664.cif,105664.0,3DSC,train,Pd0.5Rh0.5,
0,split_cifs_by_csv_label/train/Pd1Se1-ICSD-409568.cif,409568.0,3DSC,train,Pd1Se1,
0,split_cifs_by_csv_label/train/Pd1Sn4-ICSD-105686.cif,105686.0,3DSC,train,Pd1Sn4,
0,split_cifs_by_csv_label/train/Pd3Y1-ICSD-649115.cif,649115.0,3DSC,train,Pd3Y1,
0,split_cifs_by_csv_label/test/Pd4Te1-ICSD-108672-synth_doped.cif,108672.0,3DSC,test,Pd4Te1,
0,split_cifs_by_csv_label/train/Pr1Ru2-ICSD-649232.cif,649232.0,3DSC,train,Pr1Ru2,
0,split_cifs_by_csv_label/train/Pr2S3-ICSD-649258-synth_doped.cif,649258.0,3DSC,train,Pr2S3,
0,split_cifs_by_csv_label/train/Pt0.2Ta0.8-ICSD-649714-synth_doped.cif,649714.0,3DSC,train,Pt0.2Ta0.8,
0,split_cifs_by_csv_label/train/Pt1Sb1Se1-ICSD-649563.cif,649563.0,3DSC,train,Pt1Sb1Se1,
0,split_cifs_by_csv_label/test/Pt1Sb1Te1-ICSD-649572.cif,649572.0,3DSC,test,Pt1Sb1Te1,
0,split_cifs_by_csv_label/train/Pt1Sn2-ICSD-105792.cif,105792.0,3DSC,train,Pt1Sn2,
0,split_cifs_by_csv_label/train/Pt1Te2-ICSD-649747.cif,649747.0,3DSC,train,Pt1Te2,
0,split_cifs_by_csv_label/train/Pt1Y1-ICSD-649850.cif,649850.0,3DSC,train,Pt1Y1,
0,split_cifs_by_csv_label/test/Pt3Sn1-ICSD-197856.cif,197856.0,3DSC,test,Pt3Sn1,
0,split_cifs_by_csv_label/train/Pt8Ti1-ICSD-105818.cif,105818.0,3DSC,train,Pt8Ti1,
0,split_cifs_by_csv_label/train/Re0.4Ta0.6-ICSD-650149-synth_doped.cif,650149.0,3DSC,train,Re0.4Ta0.6,
0,split_cifs_by_csv_label/test/Re1Zr2-ICSD-650215.cif,650215.0,3DSC,test,Re1Zr2,
0,split_cifs_by_csv_label/train/Re2U1-ICSD-105897.cif,105897.0,3DSC,train,Re2U1,
0,split_cifs_by_csv_label/train/Rh0.29Se0.71-ICSD-650276-synth_doped.cif,650276.0,3DSC,train,Rh0.29Se0.71,
0,split_cifs_by_csv_label/train/Rh1Ru2U1-ICSD-105913-synth_doped.cif,105913.0,3DSC,train,Rh1Ru2U1,
0,split_cifs_by_csv_label/train/Rh1Sc4-ICSD-105923-synth_doped.cif,105923.0,3DSC,train,Rh1Sc4,
0,split_cifs_by_csv_label/train/Rh1Si1Tb1-ICSD-52075.cif,52075.0,3DSC,train,Rh1Si1Tb1,
0,split_cifs_by_csv_label/train/Rh1Te1-ICSD-26617.cif,26617.0,3DSC,train,Rh1Te1,
0,split_cifs_by_csv_label/train/Rh2Th1-ICSD-105948.cif,105948.0,3DSC,train,Rh2Th1,
0,split_cifs_by_csv_label/test/Rh3Si5Tb2-ICSD-154034.cif,154034.0,3DSC,test,Rh3Si5Tb2,
0,split_cifs_by_csv_label/train/Rh3Sn5Y2-ICSD-105935.cif,105935.0,3DSC,train,Rh3Sn5Y2,
0,split_cifs_by_csv_label/train/Rh3U1-ICSD-187479.cif,187479.0,3DSC,train,Rh3U1,
0,split_cifs_by_csv_label/train/Rh3Y7-ICSD-650528.cif,650528.0,3DSC,train,Rh3Y7,
0,split_cifs_by_csv_label/test/Ru1Te2-ICSD-406722.cif,406722.0,3DSC,test,Ru1Te2,
0,split_cifs_by_csv_label/train/S1Tl2-ICSD-651245.cif,651245.0,3DSC,train,S1Tl2,
0,split_cifs_by_csv_label/train/Sb2Ta1-ICSD-651600.cif,651600.0,3DSC,train,Sb2Ta1,
0,split_cifs_by_csv_label/test/Sc0.5Zr0.5-ICSD-106044.cif,106044.0,3DSC,test,Sc0.5Zr0.5,
0,split_cifs_by_csv_label/test/Se1.05Ti1-ICSD-43616-synth_doped.cif,43616.0,3DSC,test,Se1.05Ti1,
0,split_cifs_by_csv_label/train/Se2V1-ICSD-86520.cif,86520.0,3DSC,train,Se2V1,
0,split_cifs_by_csv_label/test/Si1Ta1.86-ICSD-198073-synth_doped.cif,198073.0,3DSC,test,Si1Ta1.86,
0,split_cifs_by_csv_label/train/Si1U3-ICSD-27036.cif,27036.0,3DSC,train,Si1U3,
0,split_cifs_by_csv_label/test/Si1Zr4-ICSD-652620-synth_doped.cif,652620.0,3DSC,test,Si1Zr4,
0,split_cifs_by_csv_label/train/Sr4V3O9.44-ICSD-230120-synth_doped.cif,230120.0,3DSC,train,Sr4V3O9.44,
0,split_cifs_by_csv_label/train/Sr4V3O9.49-ICSD-230120-synth_doped.cif,230120.0,3DSC,train,Sr4V3O9.49,
0,split_cifs_by_csv_label/train/Sr4V3O9.51-ICSD-230120-synth_doped.cif,230120.0,3DSC,train,Sr4V3O9.51,
0,split_cifs_by_csv_label/train/Sr4V3O9.73-ICSD-230120-synth_doped.cif,230120.0,3DSC,train,Sr4V3O9.73,
0,split_cifs_by_csv_label/train/Sr4V3O9.8-ICSD-230120-synth_doped.cif,230120.0,3DSC,train,Sr4V3O9.8,
0,split_cifs_by_csv_label/train/Ta0.53Ti0.47-ICSD-106118-synth_doped.cif,106118.0,3DSC,train,Ta0.53Ti0.47,
0,split_cifs_by_csv_label/train/Tb1-ICSD-104192.cif,104192.0,3DSC,train,Tb1,
0,split_cifs_by_csv_label/train/Te2Ti1-ICSD-653078.cif,653078.0,3DSC,train,Te2Ti1,
0,split_cifs_by_csv_label/train/Te2W1-ICSD-73323.cif,73323.0,3DSC,train,Te2W1,
0,split_cifs_by_csv_label/train/Te3V2-ICSD-603582-synth_doped.cif,603582.0,3DSC,train,Te3V2,
0,split_cifs_by_csv_label/train/Th0.25Y0.75-ICSD-653249-synth_doped.cif,653249.0,3DSC,train,Th0.25Y0.75,
0,split_cifs_by_csv_label/test/Ti0.12V0.88-ICSD-106178-synth_doped.cif,106178.0,3DSC,test,Ti0.12V0.88,
0,split_cifs_by_csv_label/train/Ti0.25Zr0.75-ICSD-106190-synth_doped.cif,106190.0,3DSC,train,Ti0.25Zr0.75,
0,split_cifs_by_csv_label/train/Ti1.1O1-ICSD-61628-synth_doped.cif,61628.0,3DSC,train,Ti1.1O1,
0,split_cifs_by_csv_label/train/Ti1Zn2-ICSD-106184.cif,106184.0,3DSC,train,Ti1Zn2,
0,split_cifs_by_csv_label/train/Ti4Tl1-ICSD-106171.cif,106171.0,3DSC,train,Ti4Tl1,
0,split_cifs_by_csv_label/train/Tl1Zr4-ICSD-106201.cif,106201.0,3DSC,train,Tl1Zr4,
0,split_cifs_by_csv_label/test/Tl2O3-ICSD-193329.cif,193329.0,3DSC,test,Tl2O3,
0,split_cifs_by_csv_label/train/W0.9Zr0.1-ICSD-106220-synth_doped.cif,106220.0,3DSC,train,W0.9Zr0.1,
0,split_cifs_by_csv_label/train/Ag0.55Hg0.45-ICSD-40357.cif,40357.0,3DSC,train,Ag0.55Hg0.45,
0,split_cifs_by_csv_label/train/Ag0.85In0.15-ICSD-605376-synth_doped.cif,605376.0,3DSC,train,Ag0.85In0.15,
0,split_cifs_by_csv_label/train/Ag0.91As0.09-ICSD-107718-synth_doped.cif,107718.0,3DSC,train,Ag0.91As0.09,
0,split_cifs_by_csv_label/train/Ag1Be2-ICSD-604819.cif,604819.0,3DSC,train,Ag1Be2,
0,split_cifs_by_csv_label/train/Ag1Ce1Sb2-ICSD-79450.cif,79450.0,3DSC,train,Ag1Ce1Sb2,
0,split_cifs_by_csv_label/train/Ag1La1Sb2-ICSD-95220.cif,95220.0,3DSC,train,Ag1La1Sb2,
0,split_cifs_by_csv_label/train/Ag1Y1-ICSD-190092.cif,190092.0,3DSC,train,Ag1Y1,
0,split_cifs_by_csv_label/train/Ag1Zn3-ICSD-605984-synth_doped.cif,605984.0,3DSC,train,Ag1Zn3,
0,split_cifs_by_csv_label/train/Ag2Se1-ICSD-261822.cif,261822.0,3DSC,train,Ag2Se1,
0,split_cifs_by_csv_label/train/Ag5Ba1-ICSD-604800.cif,604800.0,3DSC,train,Ag5Ba1,
0,split_cifs_by_csv_label/train/Ag5Sn1-ICSD-58354-synth_doped.cif,58354.0,3DSC,train,Ag5Sn1,
0,split_cifs_by_csv_label/train/Ag5Sr1-ICSD-605874.cif,605874.0,3DSC,train,Ag5Sr1,
0,split_cifs_by_csv_label/train/Al0.015Ba2Cu2.985Y1O7-ICSD-260255-synth_doped.cif,260255.0,3DSC,train,Al0.015Ba2Cu2.985Y1O7,
0,split_cifs_by_csv_label/train/Al0.03Ba2Cu2.97Y1O7-ICSD-260255-synth_doped.cif,260255.0,3DSC,train,Al0.03Ba2Cu2.97Y1O7,
0,split_cifs_by_csv_label/train/Al0.402V0.598-ICSD-609621-synth_doped.cif,609621.0,3DSC,train,Al0.402V0.598,
0,split_cifs_by_csv_label/test/Al1.825La1Si0.175-ICSD-603920-synth_doped.cif,603920.0,3DSC,test,Al1.825La1Si0.175,
0,split_cifs_by_csv_label/train/Al1.85La1Si0.15-ICSD-603920-synth_doped.cif,603920.0,3DSC,train,Al1.85La1Si0.15,
0,split_cifs_by_csv_label/train/Al12Mo1-ICSD-608577.cif,608577.0,3DSC,train,Al12Mo1,
0,split_cifs_by_csv_label/test/Al13Ru4-ICSD-188006.cif,188006.0,3DSC,test,Al13Ru4,
0,split_cifs_by_csv_label/train/Al1B2-ICSD-160898.cif,160898.0,3DSC,train,Al1B2,
0,split_cifs_by_csv_label/train/Al1Ba1Si1-ICSD-166378.cif,166378.0,3DSC,train,Al1Ba1Si1,
0,split_cifs_by_csv_label/train/Al1C1Cr2-ICSD-42918.cif,42918.0,3DSC,train,Al1C1Cr2,
0,split_cifs_by_csv_label/train/Al1C1Ti3-ICSD-42925.cif,42925.0,3DSC,train,Al1C1Ti3,
0,split_cifs_by_csv_label/train/Al1C1V2-ICSD-606283.cif,606283.0,3DSC,train,Al1C1V2,
0,split_cifs_by_csv_label/train/Al1C1Y3-ICSD-606288.cif,606288.0,3DSC,train,Al1C1Y3,
0,split_cifs_by_csv_label/train/Al1Ni2Ta1-ICSD-199353.cif,199353.0,3DSC,train,Al1Ni2Ta1,
0,split_cifs_by_csv_label/train/Al2.97Pd2U1-ICSD-657574-synth_doped.cif,657574.0,3DSC,train,Al2.97Pd2U1,
0,split_cifs_by_csv_label/train/Al2C1Nb3-ICSD-606235.cif,606235.0,3DSC,train,Al2C1Nb3,
0,split_cifs_by_csv_label/train/Al2C1Ta3-ICSD-606257.cif,606257.0,3DSC,train,Al2C1Ta3,
0,split_cifs_by_csv_label/train/Al2Ca1-ICSD-57530.cif,57530.0,3DSC,train,Al2Ca1,
0,split_cifs_by_csv_label/train/Al2Lu1-ICSD-57958.cif,57958.0,3DSC,train,Al2Lu1,
0,split_cifs_by_csv_label/train/Al2Sc1-ICSD-292065.cif,292065.0,3DSC,train,Al2Sc1,
0,split_cifs_by_csv_label/train/Al2Y1-ICSD-609665.cif,609665.0,3DSC,train,Al2Y1,
0,split_cifs_by_csv_label/test/Al2Yb1-ICSD-58223.cif,58223.0,3DSC,test,Al2Yb1,
0,split_cifs_by_csv_label/train/Al3Gd0.05Pd2U0.95-ICSD-657574-synth_doped.cif,657574.0,3DSC,train,Al3Gd0.05Pd2U0.95,
0,split_cifs_by_csv_label/train/Al3La0.1Pd2U0.9-ICSD-657574-synth_doped.cif,657574.0,3DSC,train,Al3La0.1Pd2U0.9,
0,split_cifs_by_csv_label/train/Al3Nb1-ICSD-608672.cif,608672.0,3DSC,train,Al3Nb1,
0,split_cifs_by_csv_label/train/Al3Pd2U0.8Y0.2-ICSD-657574-synth_doped.cif,657574.0,3DSC,train,Al3Pd2U0.8Y0.2,
0,split_cifs_by_csv_label/train/Al3Pd2U0.98Y0.02-ICSD-657574-synth_doped.cif,657574.0,3DSC,train,Al3Pd2U0.98Y0.02,
0,split_cifs_by_csv_label/train/Al3Pd4Si1-ICSD-609055.cif,609055.0,3DSC,train,Al3Pd4Si1,
0,split_cifs_by_csv_label/train/Al3U1-ICSD-609581.cif,609581.0,3DSC,train,Al3U1,
0,split_cifs_by_csv_label/train/Al3V1-ICSD-609613.cif,609613.0,3DSC,train,Al3V1,
0,split_cifs_by_csv_label/train/Al4C3-ICSD-606173.cif,606173.0,3DSC,train,Al4C3,
0,split_cifs_by_csv_label/test/Al4Ca1-ICSD-151189.cif,151189.0,3DSC,test,Al4Ca1,
0,split_cifs_by_csv_label/train/Al4Cu9-ICSD-57670.cif,57670.0,3DSC,train,Al4Cu9,
0,split_cifs_by_csv_label/train/Al5Y2-ICSD-609665-synth_doped.cif,609665.0,3DSC,train,Al5Y2,
